Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	2/177	0.4032901222525058226864302923786453902721405029296875	0.706194175113154187783948145806789398193359375	0.504312180459188130754455414717085659503936767578125	0.88461445689166018357951770667568780481815338134765625	-1.0722914935763062	0.37301272730766455	SF3B3;SMC1A
intracellular receptor signaling pathway (GO:0030522)	1/186	0.418823759399811590409257178180268965661525726318359375	0.7239923533214691619974701097817160189151763916015625	0.52170536376501985831311003494192846119403839111328125	0.905707380441847842433844562037847936153411865234375	-1.1038122039628855	0.356503137671121	UBE2N
positive regulation of innate immune response (GO:0045089)	1/190	0.425599379302200819807922016480006277561187744140625	0.7341362427622184494424573131254874169826507568359375	0.52924191923449315222427458138554356992244720458984375	0.9168237958473339777043520371080376207828521728515625	-1.1401366738057443	0.3523713823503856	UBE2N
RNA splicing, via transesterification reactions (GO:0000375)	2/184	0.41540655593057118633026902898564003407955169677734375	0.72116717542453245837208442026167176663875579833984375	0.51789277433891711677205194064299575984477996826171875	0.9010220525595353802117415398242883384227752685546875	-1.0703853946069686	0.3498921831442546	SF3B3;SMC1A
nuclear-transcribed mRNA catabolic process (GO:0000956)	1/183	0.413690557155651450482736208869027905166149139404296875	0.7197326037396172271343175452784635126590728759765625	0.51597530243508915592798302895971573889255523681640625	0.89962073204738601805985354076256044209003448486328125	-1.0598453082440957	0.3485571764942286	ATM
mRNA catabolic process (GO:0006402)	1/193	0.43063009039357769136557863021153025329113006591796875	0.74123349601788157681170332580222748219966888427734375	0.53481767579680117297158403744106180965900421142578125	0.92450320452908574253569895518012344837188720703125	-1.0801088361064217	0.32342735134515116	ATM
T cell activation (GO:0042110)	1/198	0.438918552592149124880194221987039782106876373291015625	0.7538961975521203395800284852157346904277801513671875	0.5439668034614817404559516944573260843753814697265625	0.93831373987279043102915920826490037143230438232421875	-1.090085389796216	0.3079497652014568	LIG4
glycerolipid biosynthetic process (GO:0045017)	1/202	0.4454638450408465732976992512703873217105865478515625	0.7635174801653492604458506320952437818050384521484375	0.55115865306724176608810239486047066748142242431640625	0.94869649006680545344494248638511635363101959228515625	-1.0796644449494976	0.2913142613734649	ATM
phospholipid biosynthetic process (GO:0008654)	1/206	0.451934084814743008973181304099853150546550750732421875	0.77296971377405310210662037206930108368396759033203125	0.55823907788421711639870181898004375398159027099609375	0.958843766472041725279495949507690966129302978515625	-1.07500424488685	0.2768301602427545	ATM
regulation of intracellular protein transport (GO:0033157)	2/219	0.47245418836975894283369825643603689968585968017578125	0.7996138878475627098652012136881239712238311767578125	0.5805012501572759386903044287464581429958343505859375	0.98248014932476201988009734122897498309612274169921875	-1.2284054083787732	0.2747037662189741	BARD1;IGF1
negative regulation of response to external stimulus (GO:0032102)	1/215	0.466222077870357021200931058046990074217319488525390625	0.79238164075024963839410929722362197935581207275390625	0.57377137754873619446271959532168693840503692626953125	0.977223251446163398981070713489316403865814208984375	-1.1617435197623547	0.2703518131745817	PSMB4
negative regulation of DNA-templated transcription, elongation (GO:0032785)	1/12	0.034259543352174716412950061794617795385420322418212890625	0.1557076998421873248457103500186349265277385711669921875	0.04968241434947247292530647655439679510891437530517578125	0.2435943830831710787965249664921429939568042755126953125	-0.1448443771522748	0.2693779150610653	RNF168
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/213	0.46307894706712848797991455285227857530117034912109375	0.79036048138672343466026859459816478192806243896484375	0.5703667905764053802641910806414671242237091064453125	0.9755322062924143278195288075949065387248992919921875	-1.1078599334519914	0.26064192138974573	UBE2N
regulation of binding (GO:0051098)	3/218	0.470902897693032673753776862213271670043468475341796875	0.79865921222990243766304274686262942850589752197265625	0.578828631428477624609740814776159822940826416015625	0.98232468801882821818338697994477115571498870849609375	-1.115143464625647	0.2507076042496627	EP300;IGF1;ATR
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	2/214	0.4646527794388248810975028391112573444843292236328125	0.79137704961265120662261551842675544321537017822265625	0.57207240943721771042618229330400936305522918701171875	0.97638518825888009899927055812440812587738037109375	-1.0549992537444888	0.24684951683323017	UBE2N;EP300
RNA catabolic process (GO:0006401)	1/220	0.47400100889647778235058694917825050652027130126953125	0.80055702755167124085033947267220355570316314697265625	0.58216734447889562087397052891901694238185882568359375	0.983242968023855024028989646467380225658416748046875	-1.0854647179278605	0.2414589227929801	ATM
inner cell mass cell proliferation (GO:0001833)	2/13	0.037061872073819453199394757803020183928310871124267578125	0.161199217783440540419093167656683363020420074462890625	0.0534021169271603757255917344082263298332691192626953125	0.25117623601205085748233614140190184116363525390625	-0.12414032915096024	0.2265702901116154	BRCA2;PALB2
glycerophospholipid metabolic process (GO:0006650)	1/229	0.48772331464386498023344529428868554532527923583984375	0.8220170032226807865782802764442749321460723876953125	0.596872687738688956216037695412524044513702392578125	1	-1.0958085560319926	0.21477212014659375	ATM
microtubule cytoskeleton organization (GO:0000226)	5/245	0.51125513890960772034333103874814696609973907470703125	0.85988650182509906993999493352021090686321258544921875	0.62177074407467947114724893253878690302371978759765625	1	-1.1809187115823372	0.17826543420815022	WEE1;INO80;HAUS5;SMC1A;GAPDH
regulation of inflammatory response (GO:0050727)	1/247	0.51412087461739608418298530523316003382205963134765625	0.86291242233500720093530844678753055632114410400390625	0.62477478684202780723211390068172477185726165771484375	1	-1.1842396003211066	0.17460674224030934	PSMB4
rhythmic process (GO:0048511)	2/252	0.5212131646898949810520207392983138561248779296875	0.87120134345893596172771822239155881106853485107421875	0.632182751279560140034163850941695272922515869140625	1	-1.1954722579542398	0.1648343034659628	SPO11;EP300
cellular protein complex assembly (GO:0043623)	1/256	0.52681365636436794375185854732990264892578125	0.876938781890480800740306221996434032917022705078125	0.6380055321672120083320578487473540008068084716796875	1	-1.1947278264466812	0.15688937988047835	UBE2C
leukocyte differentiation (GO:0002521)	1/251	0.5198028941937120617211576245608739554882049560546875	0.87064294286275989431800326201482675969600677490234375	0.630712742298147333031010930426418781280517578125	1	-1.122346947611897	0.15547123153191447	LIG4
regulation of innate immune response (GO:0045088)	1/254	0.52402150556438809037018700109911151230335235595703125	0.87408948041564948905346454921527765691280364990234375	0.6351055487371601859791780952946282923221588134765625	1	-1.149430812878059	0.15468181051312999	UBE2N
regulation of epithelial cell proliferation (GO:0050678)	2/258	0.5295897088331253943493948099785484373569488525390625	0.87974963951950402307744525387533940374851226806640625	0.64088287648601482970889264834113419055938720703125	1	-1.1915556053544973	0.15265961682603918	IGF1;BRCA2
replication fork processing (GO:0031297)	2/13	0.037061872073819453199394757803020183928310871124267578125	0.161199217783440540419093167656683363020420074462890625	0.0534021169271603757255917344082263298332691192626953125	0.25117623601205085748233614140190184116363525390625	-0.08213040484136654	0.14989737645422457	MMS22L;APITD1
translesion synthesis (GO:0019985)	1/13	0.037061872073819453199394757803020183928310871124267578125	0.161199217783440540419093167656683363020420074462890625	0.0534021169271603757255917344082263298332691192626953125	0.25117623601205085748233614140190184116363525390625	-0.07471796573377097	0.13636882783083293	REV1
reproductive structure development (GO:0048608)	3/265	0.53918043015738492673705195556976832449436187744140625	0.89384624589615657708208118492620997130870819091796875	0.6507777920117814307587877920013852417469024658203125	1	-1.1495699776409178	0.1290064707587392	SPO11;ALKBH1;BRCA2
Fc-epsilon receptor signaling pathway (GO:0038095)	1/295	0.5781526588508090203077927071717567741870880126953125	0.94681275508158802001190679220599122345447540283203125	0.690237243194057104034300209605135023593902587890625	1	-2.238017597339446	0.12231645632661074	UBE2N
positive regulation of defense response (GO:0031349)	1/272	0.54857891943129188927485984095255844295024871826171875	0.90756716936587966682026262787985615432262420654296875	0.66040480490743347363746806877315975725650787353515625	1	-1.1780376774646477	0.11425516455848135	UBE2N
organelle assembly (GO:0070925)	2/278	0.5564846389396016501649455676670186221599578857421875	0.91689627882309110429304155331919901072978973388671875	0.668448707652516294075439873267896473407745361328125	1	-1.1996107201662056	0.1040793325631778	INO80;HAUS5
nervous system development (GO:0007399)	1/277	0.555176533640695080151772344834171235561370849609375	0.91660778717412727534252780969836749136447906494140625	0.6671211749432206516985388589091598987579345703125	1	-1.1038232658183078	0.09611608555692158	EP300
phospholipid metabolic process (GO:0006644)	1/288	0.5693595177521644234985842558671720325946807861328125	0.936202946872969565816902104415930807590484619140625	0.68144130564655014392627663255552761256694793701171875	1	-1.1288702656280574	0.07441851725867614	ATM
response to oxidative stress (GO:0006979)	3/290	0.57189006093120464679913084182771854102611541748046875	0.93845650972280847401663095297408290207386016845703125	0.68397916043028550436844170690164901316165924072265625	1	-1.1448557444088712	0.07271982210506231	PSMB5;XPA;OXR1
glycerolipid metabolic process (GO:0046486)	1/296	0.57939433085009806045917457595351152122020721435546875	0.94692932052066536297019183621159754693508148193359375	0.691474173780151968315976773737929761409759521484375	1	-1.1054097548756439	0.06027890448508742	ATM
gene expression (GO:0010467)	8/672	0.58483539505434112282244996094959788024425506591796875	0.95389482782048784503814431445789523422718048095703125	0.74745385975960143554175374447368085384368896484375	1	-1.1257644763541546	0.053138173812617664	PSMA5;PSMC5;PSMB4;SF3B3;PSMB5;PSMC4;GTF2H2;SMC1A
regulation of multi-organism process (GO:0043900)	2/306	0.5916151694974625119272104711853899061679840087890625	0.96301141272323376174568920760066248476505279541015625	0.7035797121090208161575674239429645240306854248046875	1	-1.145241999808489	0.04316418933779717	EP300;GTF2H2
RNA splicing (GO:0008380)	3/313	0.5999614333522966802547671250067651271820068359375	0.9746361437389718940238481081905774772167205810546875	0.71177476096511871350713818173971958458423614501953125	1	-1.1235676017451643	0.02886564665266975	SF3B3;PPP4R2;SMC1A
immune response-activating cell surface receptor signaling pathway (GO:0002429)	1/324	0.6127394595991078052321654467959888279438018798828125	0.9933992441195955702681885668425820767879486083984375	0.7242051831594251698476227829814888536930084228515625	1	-2.1094673513013587	0.01397023697724953	UBE2N
