Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
toll-like receptor signaling pathway (GO:0002224)	1/122	0.109798508322811294579679497473989613354206085205078125	0.161577173300305465541981675414717756211757659912109375	0.14425670582849325906948934061801992356777191162109375	0.2122851313139300921672969479914172552525997161865234375	-0.9890943938971566	1.8028939594232438	UBB
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1/119	0.10724123313640403221125296795435133390128612518310546875	0.1601744059024496069643106466173776425421237945556640625	0.14098519516589946842799463411211036145687103271484375	0.2105740414977857188905119301125523634254932403564453125	-0.9831889774180818	1.800702766801332	TAOK1
peptidyl-lysine acetylation (GO:0018394)	1/108	0.09780488694821602713158625874712015502154827117919921875	0.1512513627805376070778464736577006988227367401123046875	0.1288883123909464745171504773679771460592746734619140625	0.199320642392193769776298495344235561788082122802734375	-0.9531074065141318	1.8002408706401152	SUPT3H
positive regulation of stress-activated MAPK cascade (GO:0032874)	1/118	0.10638726261395614614002624875865876674652099609375	0.1599240786390437596420355248483247123658657073974609375	0.1398920692215337435726496551069431006908416748046875	0.210289368571724921697096988282282836735248565673828125	-0.9764008951724575	1.7897976021674837	TAOK1
internal protein amino acid acetylation (GO:0006475)	1/111	0.10038776440618712992858263532980345189571380615234375	0.154222082021812756380541031830944120883941650390625	0.1322033216048323078783965911497944034636020660400390625	0.2030991687951159974101500438337097875773906707763671875	-0.9533398242947116	1.7821368824844077	SUPT3H
vesicle organization (GO:0016050)	1/126	0.1131974149443004395987344423701870255172252655029296875	0.1641597366100954469292361181942396797239780426025390625	0.1486004185553382039852721163697424344718456268310546875	0.2155014368675962910248955495262634940445423126220703125	-0.9861195896289157	1.7818345953038588	BCL2
Notch signaling pathway (GO:0007219)	1/131	0.11742876061400957243829878962060320191085338592529296875	0.168202261617198145504659123616875149309635162353515625	0.1540007790910743745715905106408172287046909332275390625	0.220587181525944642235259607332409359514713287353515625	-0.9978877483861467	1.778822810973193	UBB
cellular response to radiation (GO:0071478)	1/126	0.1131974149443004395987344423701870255172252655029296875	0.1641597366100954469292361181942396797239780426025390625	0.1486004185553382039852721163697424344718456268310546875	0.2155014368675962910248955495262634940445423126220703125	-0.980815484165484	1.7722505258752825	CHEK1
kidney development (GO:0001822)	1/122	0.109798508322811294579679497473989613354206085205078125	0.161577173300305465541981675414717756211757659912109375	0.14425670582849325906948934061801992356777191162109375	0.2122851313139300921672969479914172552525997161865234375	-0.9719713464894251	1.7716825412524448	BCL2
carbohydrate biosynthetic process (GO:0016051)	1/130	0.11658402465244240009401011093359556980431079864501953125	0.1673351811746555117821344538242556154727935791015625	0.1529233018440857294617529760216712020337581634521484375	0.21949360983370824751403915797709487378597259521484375	-0.9892223595032725	1.7684886093127086	UBB
chromatin remodeling (GO:0006338)	1/118	0.10638726261395614614002624875865876674652099609375	0.1599240786390437596420355248483247123658657073974609375	0.1398920692215337435726496551069431006908416748046875	0.210289368571724921697096988282282836735248565673828125	-0.9609683853978903	1.7615089462204119	CHEK1
regulation of transmembrane transporter activity (GO:0022898)	1/141	0.125834137963205139332245607874938286840915679931640625	0.1755649948827951722929441302767372690141201019287109375	0.164704595363764194626554626665893010795116424560546875	0.2297974294596230870890707365106209181249141693115234375	-1.0057002693802364	1.7496629840677795	BCL2
multi-multicellular organism process (GO:0044706)	1/121	0.1089468553309441978260707628578529693186283111572265625	0.161577173300305465541981675414717756211757659912109375	0.1431675119852026389910548687112168408930301666259765625	0.2122851313139300921672969479914172552525997161865234375	-0.9588817791035558	1.7478232391301634	BCL2
response to glucocorticoid (GO:0051384)	1/130	0.11658402465244240009401011093359556980431079864501953125	0.1673351811746555117821344538242556154727935791015625	0.1529233018440857294617529760216712020337581634521484375	0.21949360983370824751403915797709487378597259521484375	-0.9733923102230346	1.740188337318233	BCL2
tissue homeostasis (GO:0001894)	1/129	0.115738522763199902509967387231881730258464813232421875	0.166806654456653047358116737086675129830837249755859375	0.1518445286296113694302079011322348378598690032958984375	0.2188439701280378291148309699565288610756397247314453125	-0.9713953662880433	1.7396912874244426	BCL2
activation of MAPK activity (GO:0000187)	1/133	0.119115937370835422992598751079640351235866546630859375	0.169231789069540561332161132668261416256427764892578125	0.1561518515712937149597649977295077405869960784912109375	0.2218498866836063065921536008318071253597736358642578125	-0.9784674849063046	1.7382337598155222	UBB
regulation of protein stability (GO:0031647)	1/138	0.1233205212711463161223690576662193052470684051513671875	0.1737924281623614286562684583259397186338901519775390625	0.16150695583523455578500716001144610345363616943359375	0.22760758493715516070921012214967049658298492431640625	-0.9896200281480457	1.731729786824977	BCL2
regulation of cell-substrate adhesion (GO:0010810)	1/149	0.13250377836421745048056664018076844513416290283203125	0.1812527222633815993102501806788495741784572601318359375	0.17317542331371382768878675051382742822170257568359375	0.2368877121258042561802170666851452551782131195068359375	-1.0129436584627154	1.7299689609086815	BCL2
protein acetylation (GO:0006473)	1/122	0.109798508322811294579679497473989613354206085205078125	0.161577173300305465541981675414717756211757659912109375	0.14425670582849325906948934061801992356777191162109375	0.2122851313139300921672969479914172552525997161865234375	-0.9473683653684019	1.7268369063761553	SUPT3H
negative regulation of neuron death (GO:1901215)	1/155	0.1374743405912715044081551241106353700160980224609375	0.1851533026460477626695677599855116568505764007568359375	0.179475231698471182628651376944617368280887603759765625	0.24172097679620685450885275713517330586910247802734375	-1.023682106789949	1.7265126918104796	BCL2
regulation of protein binding (GO:0043393)	1/128	0.11489225429343431772455375039498903788626194000244140625	0.1659291027915508198731231459532864391803741455078125	0.150764457990413436316856632402050308883190155029296875	0.21773627300681608343069228794774971902370452880859375	-0.9587008345845487	1.7220133325342712	BCL2
response to toxic substance (GO:0009636)	1/142	0.1266704918297208715127766254227026365697383880615234375	0.176029172542693623793041979297413490712642669677734375	0.1657679134124051822940515421578311361372470855712890625	0.2303613747023284530346387555255205370485782623291015625	-0.9908704226064302	1.7212465050858348	BCL2
response to reactive oxygen species (GO:0000302)	1/141	0.125834137963205139332245607874938286840915679931640625	0.1755649948827951722929441302767372690141201019287109375	0.164704595363764194626554626665893010795116424560546875	0.2297974294596230870890707365106209181249141693115234375	-0.9886095019250432	1.7199293903758044	BCL2
pattern recognition receptor signaling pathway (GO:0002221)	1/142	0.1266704918297208715127766254227026365697383880615234375	0.176029172542693623793041979297413490712642669677734375	0.1657679134124051822940515421578311361372470855712890625	0.2303613747023284530346387555255205370485782623291015625	-0.9833899446247507	1.7082521253076308	UBB
viral life cycle (GO:0019058)	1/118	0.10638726261395614614002624875865876674652099609375	0.1599240786390437596420355248483247123658657073974609375	0.1398920692215337435726496551069431006908416748046875	0.210289368571724921697096988282282836735248565673828125	-0.9309710744731197	1.7065221929000514	UBB
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/126	0.1131974149443004395987344423701870255172252655029296875	0.1641597366100954469292361181942396797239780426025390625	0.1486004185553382039852721163697424344718456268310546875	0.2155014368675962910248955495262634940445423126220703125	-0.943254576799813	1.7043811468678727	UBB
actin filament organization (GO:0007015)	1/150	0.133334085559518034092008065272239036858081817626953125	0.181323980167515774741815448578563518822193145751953125	0.174228553966306431988186886883340775966644287109375	0.236937274751844728637450998576241545379161834716796875	-0.9902308230254938	1.6907893264310554	BCL2
innate immune response-activating signal transduction (GO:0002758)	1/144	0.12834092590752355089733782733674161136150360107421875	0.177996641288410639702988191857002675533294677734375	0.16789071553481005327768116330844350159168243408203125	0.2328484328548258430746642488884390331804752349853515625	-0.9783930647126473	1.6886972308760029	UBB
response to corticosteroid (GO:0031960)	1/140	0.1249970253575159173653474908860516734421253204345703125	0.175447631977718121465414924387005157768726348876953125	0.1636399973837654175934375189171987585723400115966796875	0.2296874662073334072420749407683615572750568389892578125	-0.9676158414800536	1.684052809203893	BCL2
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/134	0.119958379465482545267462910487665794789791107177734375	0.1697386786363811739253293353613116778433322906494140625	0.157225449725252930388563754604547284543514251708984375	0.2224708286598214568297038340460858307778835296630859375	-0.9461118276990939	1.6779247937009585	UBB
cellular response to oxidative stress (GO:0034599)	1/148	0.131672717599809974142743840275215916335582733154296875	0.18082363379620269849823444019421003758907318115234375	0.1721210242808688672955241827366990037262439727783203125	0.23637052253895352027512899439898319542407989501953125	-0.9805993588250047	1.6770535025484856	BCL2
regulation of transporter activity (GO:0032409)	1/153	0.135820492191092545564146121250814758241176605224609375	0.183633508784475207864517187772435136139392852783203125	0.17738034997549678717376764325308613479137420654296875	0.2398237226941436206484326021382003091275691986083984375	-0.9890747606383246	1.6762970666689607	BCL2
regulation of JNK cascade (GO:0046328)	1/148	0.131672717599809974142743840275215916335582733154296875	0.18082363379620269849823444019421003758907318115234375	0.1721210242808688672955241827366990037262439727783203125	0.23637052253895352027512899439898319542407989501953125	-0.9768063478276847	1.6705665695100198	TAOK1
B cell activation (GO:0042113)	1/128	0.11489225429343431772455375039498903788626194000244140625	0.1659291027915508198731231459532864391803741455078125	0.150764457990413436316856632402050308883190155029296875	0.21773627300681608343069228794774971902370452880859375	-0.9284419897844051	1.6676625566788266	BCL2
